ID,weekend_nights,week_nights,room_type,board_type,n_adults,n_less_12,n_more_12,booked_tour,n_requests,lead_time,purchase_type,n_p_cacellation,n_p_not_cacellation,repeated,price,date,is_canceled
INN20418,0,1,Room_Type 1,full board,2,0,0,0,0,87.0,Online,0,0,0,87.5,3/16/2018,True
INN15183,0,5,Room_Type 1,,2,0,0,0,0,278.0,Offline,0,0,0,84.6,12/27/2018,False
INN28504,1,3,Room_Type 1,,2,0,0,0,1,3.0,,0,0,0,,11/14/2018,False
INN17168,0,4,Room_Type 1,half board,2,0,0,0,0,191.0,Offline,0,0,0,90.5,12/29/2017,False
INN00368,1,1,Room_Type 1,half board,2,0,0,0,1,191.0,Offline,0,0,0,90.0,04/09/2018,False
INN10628,1,3,Room_Type 1,,2,0,0,0,0,56.0,Offline,0,0,0,105.0,3/21/2018,False
INN22986,0,3,Room_Type 4,half board,2,0,0,0,0,4.0,Offline,0,0,0,105.0,10/15/2017,False
INN15951,1,2,Room_Type 1,half board,1,0,0,0,0,41.0,Online,0,0,0,189.2,11/07/2018,False
INN16961,0,1,Room_Type 1,half board,1,0,0,0,0,8.0,Online,0,0,0,115.0,10/13/2018,False
INN27281,0,1,Room_Type 1,full board,2,0,0,0,0,191.0,Online,0,0,0,114.5,08/05/2018,True
INN02703,2,2,Room_Type 1,,1,0,0,0,0,47.0,,0,0,0,,09/04/2017,False
INN15314,2,5,Room_Type 1,breakfast,2,0,0,0,0,17.0,Online,0,0,0,173.03,10/04/2018,True
INN25097,0,1,Room_Type 1,full board,2,0,0,0,0,138.0,Online,0,0,0,128.0,10/13/2018,True
INN10206,2,3,Room_Type 1,half board,2,0,0,0,1,274.0,Online,0,0,0,97.23,6/26/2018,False
INN24419,0,2,Room_Type 1,,1,0,0,0,0,226.0,Offline,0,0,0,150.0,6/15/2018,True
INN11020,0,4,Room_Type 1,,2,0,0,0,1,21.0,Online,0,0,0,160.0,10/19/2018,False
INN24442,0,1,Room_Type 1,half board,2,0,0,0,1,153.0,Online,0,0,0,111.48,10/08/2018,True
INN09293,2,2,Room_Type 4,half board,2,0,0,0,1,129.0,Online,0,0,0,115.2,4/15/2018,False
INN24238,2,1,Room_Type 1,breakfast,2,0,0,0,0,124.0,Offline,0,0,0,114.5,7/18/2017,True
INN12137,0,1,Room_Type 1,half board,1,0,0,0,2,5.0,Online,0,0,0,179.0,9/15/2018,False
INN20462,0,1,Room_Type 1,,2,0,0,0,0,266.0,,0,0,0,,08/12/2018,True
INN13430,0,1,Room_Type 1,half board,2,0,0,0,1,188.0,Online,0,0,0,125.3,7/26/2018,False
INN00415,0,1,Room_Type 1,half board,1,0,0,0,0,16.0,Offline,0,0,0,91.0,1/20/2018,False
INN28763,0,1,Room_Type 1,,1,0,0,0,0,32.0,Corporate,0,0,0,85.0,10/21/2017,False
INN18073,0,3,Room_Type 1,half board,2,0,0,0,0,57.0,Offline,0,0,0,105.5,10/18/2018,False
INN22800,1,1,Room_Type 1,half board,2,0,0,0,0,330.0,Offline,0,0,0,82.8,06/04/2018,True
INN05378,1,2,Room_Type 1,half board,2,0,0,0,0,162.0,Offline,0,0,0,110.0,9/14/2017,False
INN10174,2,2,Room_Type 1,breakfast,2,0,0,0,1,210.0,Online,0,0,0,143.25,7/24/2018,True
INN25259,0,2,Room_Type 1,half board,2,0,0,0,0,12.0,Offline,0,0,0,226.55,12/31/2017,False
INN16136,1,4,Room_Type 1,,2,0,0,0,0,131.0,,0,0,0,,07/04/2018,False
INN17994,0,2,Room_Type 1,,2,0,0,0,0,47.0,,0,0,0,,8/14/2017,False
INN03248,0,1,Room_Type 1,,1,0,0,0,1,8.0,,1,6,1,85.0,06/08/2018,False
INN34630,0,3,Room_Type 1,half board,1,0,0,0,0,200.0,Offline,0,0,0,130.0,11/01/2018,True
INN26756,2,1,Room_Type 1,,1,0,0,0,0,264.0,Offline,0,0,0,148.0,9/17/2018,True
INN13938,1,2,Room_Type 1,full board,2,0,0,0,1,56.0,Online,0,0,0,99.2,12/16/2018,False
INN21495,0,4,Room_Type 1,half board,2,0,0,0,2,215.0,Online,0,0,0,110.95,07/06/2018,True
INN03750,0,1,Room_Type 2,,2,0,1,0,4,18.0,Complementary,0,0,0,20.0,8/28/2017,False
INN07324,1,3,Room_Type 1,half board,1,0,0,0,0,6.0,Corporate,0,0,0,118.32,5/16/2018,False
INN23097,0,1,Room_Type 2,half board,2,0,0,0,0,156.0,Online,0,0,0,81.25,2/20/2018,True
INN10867,1,3,Room_Type 1,full board,2,0,0,0,0,59.0,Online,0,0,0,128.0,10/03/2018,True
INN07049,1,2,Room_Type 7,half board,1,0,0,0,0,18.0,Corporate,0,0,0,120.0,02/05/2018,False
INN07752,1,2,Room_Type 1,half board,1,0,0,0,2,11.0,Online,0,0,0,102.0,1/15/2018,False
INN11512,1,2,Room_Type 1,half board,1,0,0,0,0,234.0,Offline,0,0,0,96.16,5/16/2018,False
INN27455,1,0,Room_Type 1,half board,1,0,0,0,1,17.0,Online,0,0,0,140.0,10/05/2017,False
INN04972,2,1,Room_Type 1,breakfast,2,0,0,0,0,141.0,Online,0,0,0,114.5,08/01/2017,True
INN34390,0,1,Room_Type 1,half board,1,0,0,0,1,105.0,Online,0,0,0,114.25,5/27/2018,False
INN02827,0,1,Room_Type 1,,2,0,0,0,0,126.0,,0,0,0,,04/06/2018,True
INN24918,0,1,Room_Type 1,half board,2,0,0,0,0,33.0,Offline,0,0,0,140.0,06/09/2018,False
INN01025,0,2,Room_Type 1,breakfast,2,0,0,0,0,89.0,Offline,0,0,0,121.5,9/18/2017,False
INN25592,0,1,Room_Type 4,,3,0,0,0,0,66.0,Online,0,0,0,157.7,04/12/2018,True
INN31028,0,2,Room_Type 1,half board,1,0,0,0,0,39.0,Offline,0,0,0,93.0,11/20/2017,False
INN23983,2,5,Room_Type 4,half board,3,0,0,0,0,86.0,Offline,0,0,0,157.53,9/14/2018,True
INN33274,2,2,Room_Type 1,,2,0,0,0,0,77.0,,0,0,0,114.5,7/24/2018,True
INN33825,2,0,Room_Type 1,full board,2,0,0,0,0,4.0,Online,0,0,0,101.0,2/14/2018,False
INN25187,1,3,Room_Type 1,,2,0,0,0,0,5.0,,0,0,0,,03/07/2018,False
INN04470,0,2,Room_Type 1,half board,1,0,0,0,0,197.0,Offline,0,0,0,120.0,10/02/2017,False
INN30679,0,3,Room_Type 1,full board,2,0,0,0,1,34.0,Online,0,0,0,111.63,10/18/2018,False
INN11649,0,1,Room_Type 6,half board,2,0,0,0,0,21.0,Online,0,0,0,228.0,12/31/2018,False
INN18245,2,2,Room_Type 1,,2,0,0,0,2,5.0,Offline,0,0,0,72.5,12/26/2017,False
INN23716,0,1,Room_Type 1,breakfast,2,0,0,0,0,16.0,Online,0,0,0,189.0,4/28/2018,False
INN13535,2,2,Room_Type 1,,2,0,1,0,2,5.0,Offline,0,0,0,101.6,12/05/2017,False
INN20279,1,1,Room_Type 1,,2,0,0,1,0,88.0,,0,0,0,155.9,06/11/2018,False
INN04951,1,2,Room_Type 1,full board,2,0,0,0,0,75.0,Online,0,0,0,114.8,4/25/2018,True
INN23665,2,3,Room_Type 1,,2,0,0,0,0,204.0,,0,0,0,,04/08/2018,True
INN27051,1,5,Room_Type 4,half board,2,0,0,0,2,62.0,Online,0,0,0,152.6,05/10/2018,False
INN15069,0,1,Room_Type 1,half board,2,0,0,0,1,2.0,Corporate,0,0,0,115.0,10/14/2017,False
INN05464,0,3,Room_Type 1,half board,2,0,0,0,1,128.0,Online,0,0,0,116.3,3/24/2018,True
INN18049,0,2,Room_Type 1,half board,2,0,0,0,0,38.0,Corporate,0,0,0,97.0,02/04/2018,False
INN18485,2,0,Room_Type 6,half board,2,2,0,0,0,161.0,Online,0,0,0,197.3,7/24/2018,True
INN24912,1,2,Room_Type 1,,2,0,0,0,0,366.0,Offline,0,0,0,109.0,11/04/2018,True
INN33313,1,5,Room_Type 1,,1,0,0,0,0,56.0,,0,0,0,,11/07/2018,False
INN06285,0,3,Room_Type 1,,1,0,0,0,1,63.0,Online,0,0,0,145.99,11/09/2018,False
INN29417,2,3,Room_Type 1,,2,0,0,0,2,,,0,0,0,,8/21/2017,False
INN10532,1,4,Room_Type 4,half board,2,0,0,0,2,50.0,Online,0,0,0,143.3,8/31/2018,False
INN06062,1,4,Room_Type 1,,2,0,0,0,0,178.0,,0,0,0,,12/30/2017,False
INN18033,1,3,Room_Type 1,,2,0,0,0,2,46.0,,0,0,0,,6/20/2018,False
INN14393,1,3,Room_Type 4,half board,1,0,0,0,0,100.0,Online,0,0,0,152.3,10/06/2018,True
INN09453,0,1,Room_Type 1,half board,1,0,0,0,0,10.0,Corporate,0,5,1,87.0,05/04/2018,False
INN35846,0,3,Room_Type 1,breakfast,2,0,1,1,1,131.0,Online,0,0,0,196.25,08/04/2018,False
INN30032,0,1,Room_Type 1,full board,2,0,0,0,0,0.0,Online,0,0,0,130.12,9/20/2018,False
INN03382,1,2,Room_Type 1,full board,2,0,0,1,1,74.0,Online,0,0,0,117.0,11/11/2018,False
INN26360,1,4,Room_Type 4,half board,2,0,0,0,2,130.0,Online,0,0,0,147.8,08/08/2018,False
INN07097,0,1,Room_Type 4,full board,2,0,0,0,3,18.0,Online,0,0,0,135.0,9/17/2017,False
INN17377,0,1,Room_Type 1,,2,0,0,0,1,68.0,Online,0,0,0,145.1,7/27/2018,False
INN26228,1,3,Room_Type 1,,2,0,0,0,1,,,0,0,0,,02/11/2018,False
INN07268,2,1,Room_Type 1,,2,0,0,0,0,161.0,Offline,0,0,0,100.0,4/16/2018,False
INN08477,1,3,Room_Type 1,,2,0,0,0,0,26.0,,0,0,0,,12/19/2018,False
INN32774,1,2,Room_Type 1,half board,2,0,0,0,1,69.0,Offline,0,0,0,110.67,06/10/2018,False
INN20732,2,2,Room_Type 6,breakfast,2,1,1,0,2,32.0,Online,0,0,0,314.0,10/01/2018,False
INN21087,1,4,Room_Type 1,,2,0,0,0,0,62.0,,0,0,0,,11/02/2018,False
INN19814,0,3,Room_Type 4,,2,0,0,0,0,50.0,,0,0,0,,02/04/2018,False
INN29089,0,3,Room_Type 1,full board,2,0,0,0,2,147.0,Online,0,0,0,136.1,6/16/2018,False
INN13986,1,2,Room_Type 1,half board,2,0,0,0,1,69.0,Offline,0,0,0,110.67,06/10/2018,False
INN10175,1,2,Room_Type 1,half board,2,0,0,0,0,232.0,Offline,0,0,0,140.0,6/20/2018,True
INN19879,2,3,Room_Type 1,,2,0,0,0,0,101.0,Online,0,0,0,110.95,4/14/2018,True
INN30932,0,4,Room_Type 1,,2,0,0,0,1,279.0,,0,0,0,129.65,9/20/2018,True
INN07708,1,0,Room_Type 1,half board,1,0,0,0,0,316.0,Online,0,0,0,20.0,9/21/2017,False
INN18287,1,2,Room_Type 1,half board,2,0,0,0,0,232.0,Offline,0,0,0,140.0,6/20/2018,True
INN07421,0,1,Room_Type 1,full board,2,0,0,0,0,17.0,Online,0,0,0,109.0,4/19/2018,True
INN07389,0,3,Room_Type 1,,2,0,0,0,1,136.0,,0,0,0,136.1,06/09/2018,False
INN01268,2,2,Room_Type 4,,2,0,0,0,0,12.0,Online,0,0,0,127.0,10/02/2018,False
INN25501,2,1,Room_Type 4,half board,3,0,0,0,2,102.0,Online,0,0,0,154.7,6/26/2018,False
INN16353,0,4,Room_Type 1,,2,0,0,0,1,120.0,Offline,0,0,0,160.0,9/28/2018,False
INN19275,1,2,Room_Type 1,half board,2,0,0,0,1,142.0,Online,0,0,0,116.3,6/27/2018,False
INN19842,2,5,Room_Type 6,half board,2,0,2,0,1,93.0,Online,0,0,0,131.72,3/22/2018,False
INN31337,0,3,Room_Type 1,half board,1,0,0,0,0,172.0,Offline,0,0,0,110.0,8/25/2018,False
INN07287,0,2,Room_Type 1,half board,1,0,0,0,1,83.0,Online,0,0,0,96.5,3/31/2018,False
INN22977,0,1,Room_Type 1,half board,2,0,1,0,1,40.0,Online,0,0,0,172.1,08/11/2018,False
INN01172,0,4,Room_Type 1,half board,2,0,0,0,0,107.0,Online,0,0,0,96.5,08/11/2017,True
INN28344,0,4,Room_Type 1,half board,2,0,0,0,0,42.0,Online,0,0,0,107.3,02/10/2018,False
INN17345,0,1,Room_Type 1,half board,2,0,0,0,0,17.0,Offline,0,0,0,93.0,5/27/2018,False
INN21637,0,2,Room_Type 1,half board,2,0,0,0,0,58.0,Offline,0,0,0,150.0,9/14/2018,False
INN33248,0,2,Room_Type 1,half board,1,0,0,0,1,56.0,Online,0,0,0,102.9,03/10/2018,False
INN06806,0,2,Room_Type 1,half board,1,0,0,0,1,4.0,Corporate,0,1,1,99.0,12/15/2018,False
INN33617,0,3,Room_Type 4,half board,2,0,0,0,1,96.0,Online,0,0,0,150.2,4/28/2018,False
INN13642,2,1,Room_Type 1,half board,2,0,0,0,0,27.0,Online,0,0,0,157.67,05/01/2018,True
INN08748,0,2,Room_Type 1,half board,2,0,0,0,0,17.0,Corporate,0,0,0,125.0,7/21/2018,False
INN04188,1,2,Room_Type 1,half board,2,0,0,0,1,160.0,Offline,0,0,0,104.33,03/11/2018,False
INN35038,2,3,Room_Type 1,,1,0,0,0,2,78.0,Online,0,0,0,150.9,9/25/2017,False
INN24283,0,4,Room_Type 4,,2,0,0,0,0,0.0,,0,0,0,,12/29/2017,False
INN32524,1,2,Room_Type 1,,2,0,0,0,0,69.0,,0,0,0,114.5,04/11/2018,True
INN10469,0,4,Room_Type 1,breakfast,1,0,0,0,3,52.0,Online,0,0,0,144.1,11/01/2018,False
INN11690,1,1,Room_Type 1,breakfast,2,0,0,0,1,362.0,Offline,0,0,0,135.0,7/30/2018,True
INN31432,0,4,Room_Type 1,full board,2,0,0,0,2,53.0,Online,0,0,0,94.8,11/01/2018,False
INN28959,0,1,Room_Type 1,,2,0,0,0,1,4.0,,0,0,0,129.0,03/11/2018,False
INN03766,2,2,Room_Type 1,half board,2,0,0,0,0,300.0,Online,0,0,0,110.95,10/28/2018,True
INN33061,0,2,Room_Type 1,half board,1,0,0,0,0,226.0,Offline,0,0,0,150.0,6/15/2018,True
INN07870,0,2,Room_Type 1,,1,0,0,0,0,123.0,Offline,0,0,0,100.0,10/16/2017,True
INN05607,0,3,Room_Type 1,half board,1,0,0,0,1,17.0,Online,0,0,0,101.0,1/21/2018,False
INN30992,0,3,Room_Type 4,,3,0,0,0,1,107.0,,0,0,0,,9/20/2018,False
INN01328,2,3,Room_Type 1,half board,2,0,0,0,0,26.0,Online,0,0,0,121.15,5/29/2018,False
INN24811,0,1,Room_Type 1,,2,0,0,0,1,0.0,Online,0,0,0,117.0,6/23/2018,False
INN24013,2,5,Room_Type 1,half board,2,0,0,0,1,51.0,Online,0,0,0,101.73,4/24/2018,False
INN08389,0,2,Room_Type 4,,2,0,0,0,0,16.0,,0,0,0,,05/06/2018,True
INN06210,2,3,Room_Type 1,full board,2,0,0,0,1,65.0,Online,0,0,0,103.8,11/18/2018,True
INN17282,2,2,Room_Type 1,,2,0,1,0,0,105.0,,0,0,0,154.1,8/14/2018,False
INN33813,1,2,Room_Type 1,half board,1,0,0,0,0,137.0,Offline,0,0,0,95.0,07/01/2018,True
INN17096,0,1,Room_Type 1,,2,0,0,0,0,191.0,,0,0,0,,2/13/2018,False
INN07668,0,3,Room_Type 1,full board,1,0,0,0,1,52.0,Online,0,0,0,105.07,11/01/2018,False
INN18123,0,3,Room_Type 1,full board,2,0,0,0,1,148.0,Online,0,0,0,114.5,5/17/2018,False
INN19577,0,3,Room_Type 1,half board,2,0,0,1,0,45.0,Online,0,0,0,109.3,02/11/2018,False
INN24773,0,1,Room_Type 1,,1,0,0,0,0,,,0,0,0,,11/17/2017,False
INN27930,1,4,Room_Type 4,,2,0,0,0,0,173.0,,0,0,0,,5/25/2018,True
INN21742,1,3,Room_Type 1,,2,0,0,0,2,114.0,,0,0,0,,4/25/2018,False
INN32419,1,3,Room_Type 1,half board,2,0,0,0,2,132.0,Online,0,0,0,121.58,05/02/2018,False
INN06733,2,0,Room_Type 1,,2,0,0,0,2,,,0,0,0,,4/17/2018,False
INN17457,0,1,Room_Type 1,half board,1,0,0,0,0,9.0,Corporate,0,3,1,86.0,2/18/2018,False
INN34373,0,2,Room_Type 1,half board,2,0,0,0,0,387.0,Offline,0,0,0,72.0,12/09/2018,False
INN20739,0,4,Room_Type 4,half board,2,0,0,0,1,117.0,Offline,0,0,0,80.5,12/29/2017,False
INN30931,2,5,Room_Type 1,half board,2,0,0,0,0,183.0,Online,0,0,0,118.87,8/23/2018,True
INN29060,0,2,Room_Type 1,,1,0,0,0,0,0.0,Online,0,0,0,20.0,08/06/2017,False
INN03963,2,4,Room_Type 6,half board,2,1,1,0,0,16.0,Online,0,0,0,167.9,11/13/2018,True
INN00169,1,2,Room_Type 1,,2,0,0,0,0,336.0,,0,0,0,130.0,9/19/2018,True
INN17083,2,5,Room_Type 1,half board,2,0,0,0,1,154.0,Offline,0,0,0,63.43,02/05/2018,False
INN07283,0,2,Room_Type 1,,2,0,0,0,0,77.0,,0,0,0,83.75,07/12/2018,False
INN13859,0,1,Room_Type 4,half board,2,0,0,0,1,3.0,Online,0,0,0,220.0,9/19/2017,False
INN33208,1,2,Room_Type 1,full board,2,0,0,0,0,292.0,Online,0,0,0,115.4,09/09/2018,True
INN31514,1,1,Room_Type 1,half board,2,0,0,0,1,216.0,Offline,0,0,0,120.0,05/02/2018,False
INN28040,2,4,Room_Type 1,half board,1,1,0,0,0,174.0,Online,0,0,0,89.56,4/29/2018,False
INN35377,0,1,Room_Type 1,half board,1,0,0,0,1,4.0,Online,0,0,0,86.57,2/18/2018,False
INN35821,0,3,Room_Type 1,full board,2,0,0,0,2,32.0,Online,0,0,0,120.0,11/02/2018,False
INN32082,2,3,Room_Type 1,half board,2,0,0,0,0,32.0,Offline,0,0,0,105.0,07/03/2018,False
INN22210,0,1,Room_Type 4,half board,2,0,0,0,0,80.0,Online,0,0,0,128.11,6/17/2018,True
INN20635,2,3,Room_Type 1,,2,0,0,0,1,86.0,,0,0,0,,4/23/2018,False
INN17294,0,3,Room_Type 1,,2,0,0,0,0,34.0,,0,0,0,,9/29/2017,False
INN10101,0,1,Room_Type 1,full board,2,0,0,0,1,6.0,Online,0,0,0,135.0,09/09/2017,False
INN25722,0,2,Room_Type 1,,2,0,0,0,0,104.0,,0,0,0,125.0,9/24/2017,False
INN16899,1,0,Room_Type 1,full board,2,0,0,0,1,34.0,Online,0,0,0,159.0,09/11/2018,True
INN19436,0,1,Room_Type 6,full board,2,1,1,0,1,12.0,Online,0,0,0,173.0,8/20/2017,False
INN32094,1,2,Room_Type 4,,2,0,0,0,0,12.0,,0,0,0,,2/26/2018,False
INN05497,2,0,Room_Type 1,,2,0,0,0,0,2.0,,0,0,0,,8/28/2018,False
INN32944,3,9,Room_Type 1,,2,0,0,0,3,273.0,,0,0,0,,8/17/2017,False
INN28777,0,2,Room_Type 4,half board,2,0,1,0,1,194.0,Online,0,0,0,147.8,8/16/2018,True
INN28487,1,2,Room_Type 1,,2,0,0,0,1,9.0,Online,0,0,0,172.0,9/14/2017,False
INN20707,2,2,Room_Type 1,full board,2,0,0,0,0,250.0,Online,0,0,0,100.75,7/30/2018,True
INN20842,0,5,Room_Type 1,half board,2,0,0,0,0,26.0,Offline,0,0,0,107.0,2/23/2018,False
INN29185,1,0,Room_Type 1,full board,1,0,0,0,0,69.0,Online,0,0,0,114.5,4/24/2018,True
INN17497,1,4,Room_Type 4,half board,2,0,0,0,0,51.0,Offline,0,0,0,80.0,11/02/2017,False
INN30451,1,0,Room_Type 1,half board,1,0,0,0,0,0.0,Corporate,0,1,1,85.0,10/03/2018,False
INN25236,2,2,Room_Type 1,,2,0,0,0,0,248.0,,0,0,0,,08/12/2018,True
INN25345,0,2,Room_Type 1,,1,0,0,0,0,18.0,,0,0,0,,1/26/2018,False
INN12046,1,4,Room_Type 1,half board,2,1,0,0,0,174.0,Online,0,0,0,148.34,8/29/2018,True
INN07738,2,2,Room_Type 1,,3,0,0,0,2,162.0,Online,0,0,0,112.28,7/15/2018,False
INN16279,0,2,Room_Type 1,,1,0,0,0,0,39.0,,0,0,0,93.0,11/20/2017,False
INN21608,1,2,Room_Type 4,half board,3,0,0,0,0,124.0,Online,0,0,0,166.7,07/08/2018,True
INN07754,1,1,Room_Type 4,,2,0,0,1,2,44.0,Online,0,0,0,168.5,10/03/2018,False
INN28461,0,3,Room_Type 4,,1,0,0,0,0,,,0,0,0,,05/03/2018,False
INN10556,0,3,Room_Type 1,half board,2,0,0,0,0,60.0,Offline,0,0,0,95.0,3/29/2018,False
INN19331,1,1,Room_Type 6,,2,0,0,0,0,6.0,Corporate,0,0,0,110.0,10/19/2017,False
INN00659,1,2,Room_Type 1,half board,2,0,0,0,0,58.0,Offline,0,0,0,95.0,10/31/2018,False
INN29519,1,1,Room_Type 1,full board,2,1,0,0,1,68.0,Online,0,0,0,145.1,08/06/2018,False
INN02147,2,0,Room_Type 1,,1,0,0,0,0,6.0,,0,2,1,,2/28/2018,False
INN11249,1,1,Room_Type 1,half board,2,0,0,0,0,46.0,Offline,0,0,0,105.5,6/18/2018,False
INN31738,0,3,Room_Type 1,full board,2,0,0,0,0,312.0,Online,0,0,0,133.4,9/22/2018,True
INN28956,2,3,Room_Type 1,,2,0,0,0,0,66.0,,0,0,0,,10/23/2018,True
INN25212,2,2,Room_Type 1,half board,2,0,0,0,0,20.0,Online,0,0,0,81.16,01/09/2018,False
INN14040,2,3,Room_Type 4,half board,2,0,0,0,0,14.0,Offline,0,0,0,95.0,9/20/2017,False
INN08085,0,2,Room_Type 1,half board,1,0,0,0,0,197.0,Offline,0,0,0,120.0,10/02/2017,False
INN33613,1,2,Room_Type 1,half board,2,0,0,0,1,104.0,Offline,0,0,0,85.0,5/20/2018,False
INN09233,2,3,Room_Type 1,half board,2,0,0,0,1,164.0,Online,0,0,0,106.36,08/11/2018,False
INN21969,2,0,Room_Type 1,,2,0,0,0,0,27.0,Online,0,0,0,159.0,08/07/2018,True
INN20063,2,2,Room_Type 1,half board,2,0,0,0,0,161.0,Offline,0,0,0,85.0,12/04/2017,False
INN10117,2,1,Room_Type 1,,1,0,0,0,0,339.0,,0,0,0,,10/10/2017,True
INN31902,0,2,Room_Type 4,half board,3,0,0,1,1,87.0,Online,0,0,0,166.7,7/27/2018,False
INN15741,0,1,Room_Type 1,full board,2,0,0,0,1,0.0,Online,0,0,0,178.0,8/18/2018,False
INN27492,0,1,Room_Type 1,half board,2,0,0,0,0,36.0,Online,0,0,0,155.9,07/08/2018,False
INN28838,0,4,Room_Type 1,half board,1,0,0,0,0,17.0,Offline,0,0,0,82.0,5/18/2018,False
INN25719,2,1,Room_Type 1,half board,2,0,0,0,0,173.0,Offline,0,0,0,91.0,4/24/2018,False
INN28483,0,1,Room_Type 1,half board,1,0,0,0,1,40.0,Online,0,0,0,124.4,09/02/2018,False
INN17599,0,3,Room_Type 4,half board,2,0,0,0,2,110.0,Online,0,0,0,152.3,10/20/2018,True
INN13841,1,3,Room_Type 1,half board,1,0,0,0,0,0.0,Offline,0,0,0,85.0,12/29/2018,False
INN18888,0,2,Room_Type 1,full board,2,0,0,0,1,2.0,Online,0,0,0,101.0,08/07/2017,False
INN36189,0,4,Room_Type 1,,1,0,0,0,0,48.0,Online,0,0,0,110.27,10/21/2017,False
INN02477,4,6,Room_Type 1,half board,2,0,0,0,0,249.0,Offline,0,0,0,92.25,8/20/2018,False
INN30184,1,0,Room_Type 1,half board,1,0,0,0,0,16.0,Corporate,0,0,0,85.0,11/15/2017,False
INN34264,0,2,Room_Type 1,,2,0,0,0,1,9.0,,0,0,0,92.25,12/04/2017,False
INN16440,0,2,Room_Type 1,,2,0,1,0,2,40.0,Online,0,0,0,145.1,5/24/2018,False
INN35168,2,2,Room_Type 1,half board,2,0,0,0,1,60.0,Online,0,0,0,88.07,12/03/2018,False
INN13434,2,0,Room_Type 1,,2,0,0,0,1,44.0,,0,0,0,110.09,9/25/2018,False
INN15074,1,2,Room_Type 1,,2,0,0,0,1,65.0,,0,0,0,,11/11/2018,True
INN01030,0,4,Room_Type 1,,2,0,0,0,0,293.0,Online,0,0,0,110.95,08/02/2018,True
INN17958,2,1,Room_Type 4,half board,2,0,0,0,1,167.0,Online,0,0,0,144.5,5/21/2018,False
INN33075,1,5,Room_Type 1,full board,1,0,0,0,0,48.0,Online,0,0,0,124.1,6/27/2018,True
INN14186,0,2,Room_Type 1,half board,2,0,0,0,0,53.0,Online,0,0,0,118.8,12/02/2018,True
INN29516,0,1,Room_Type 1,full board,2,0,0,0,1,8.0,Online,0,0,0,115.0,11/25/2018,True
INN20396,0,1,Room_Type 1,half board,2,0,0,0,1,60.0,Online,0,0,0,96.92,6/22/2018,False
INN03624,0,3,Room_Type 1,half board,2,0,0,0,0,232.0,Online,0,0,0,85.0,10/15/2017,True
INN01164,0,3,Room_Type 1,,1,0,0,0,0,200.0,,0,0,0,,11/01/2018,True
INN11996,0,2,Room_Type 1,half board,2,0,0,0,0,84.0,Offline,0,0,0,120.0,06/03/2018,False
INN18914,0,2,Room_Type 1,full board,2,0,0,0,1,2.0,Online,0,0,0,88.5,01/08/2018,False
INN28692,0,3,Room_Type 1,half board,2,0,0,0,0,365.0,Offline,0,0,0,109.0,11/03/2018,True
INN10068,0,4,Room_Type 1,breakfast,2,0,0,0,1,356.0,Offline,0,0,0,137.0,9/21/2018,True
INN18662,0,4,Room_Type 1,half board,1,0,0,0,0,3.0,Offline,0,0,0,83.75,11/04/2017,False
INN16258,0,2,Room_Type 1,half board,1,0,0,0,0,231.0,Offline,0,0,0,115.0,6/24/2018,False
INN14721,0,2,Room_Type 1,half board,2,0,0,0,0,18.0,Online,1,0,1,89.0,12/01/2017,False
INN06329,4,10,Room_Type 1,half board,2,0,0,0,0,248.0,Online,0,0,0,110.95,08/02/2018,True
INN10879,0,3,Room_Type 1,,1,0,0,0,0,10.0,,0,0,0,,11/26/2017,False
INN36086,1,1,Room_Type 1,,2,0,0,0,0,9.0,,0,0,0,,10/05/2017,False
INN14794,1,2,Room_Type 1,breakfast,2,0,0,0,0,194.0,Offline,0,0,0,150.0,3/25/2018,True
INN14793,0,2,Room_Type 1,full board,2,0,0,1,1,242.0,Online,0,0,0,123.5,08/09/2018,True
INN02122,2,1,Room_Type 1,half board,2,0,0,0,1,184.0,Online,0,0,0,110.0,12/10/2018,False
INN27632,0,4,Room_Type 1,,2,0,0,0,0,59.0,Offline,0,0,0,91.0,12/30/2017,False
INN34728,2,1,Room_Type 1,half board,1,0,0,0,0,2.0,Offline,0,0,0,80.0,2/28/2018,True
INN02114,0,2,Room_Type 1,breakfast,2,0,0,0,1,318.0,Online,0,0,0,135.0,6/24/2018,True
INN26318,0,1,Room_Type 1,half board,2,0,0,0,1,26.0,Offline,0,0,0,105.0,10/07/2017,False
INN02286,2,2,Room_Type 1,half board,3,0,0,0,0,68.0,Online,0,0,0,150.05,4/23/2018,True
INN02550,0,2,Room_Type 1,,1,0,0,0,1,24.0,,0,0,0,,7/19/2018,False
INN32644,0,1,Room_Type 1,,2,0,0,0,1,12.0,Online,0,0,0,141.0,06/09/2018,False
INN00887,1,1,Room_Type 1,,2,0,0,0,1,39.0,Offline,0,0,0,125.0,7/18/2018,False
INN01860,1,3,Room_Type 4,half board,2,0,0,0,0,57.0,Online,0,0,0,160.4,6/16/2018,True
INN28147,2,3,Room_Type 1,,2,0,0,0,0,318.0,,0,0,0,,10/09/2018,True
INN28496,0,2,Room_Type 1,,1,0,0,0,0,218.0,,0,0,0,,10/11/2018,True
INN27473,0,2,Room_Type 1,,2,0,0,0,1,384.0,Offline,0,0,0,135.0,8/18/2018,True
